1,Afghanistan,1.900000000000001
2,Albania,0.8500000000000002
3,Algeria,1.2000000000000004
4,Andorra,0.1
5,Angola,1.950000000000001
6,Antigua and Barbuda,0.05
7,Argentina,2.2
8,Armenia,1.850000000000001
9,Australia,0.44999999999999996
10,Austria,0.7000000000000001
11,Azerbaijan,1.4000000000000006
12,Bahamas,0.8000000000000002
13,Bahrain,1.3500000000000005
14,Bangladesh,1.7500000000000009
15,Barbados,1.2000000000000004
16,Belarus,1.1000000000000003
17,Belgium,0.7000000000000001
18,Belize,0.05
19,Benin,0.05
20,Bhutan,1.1000000000000003
21,Bolivia,1.850000000000001
22,Bosnia and Herzegovina,0.65
23,Botswana,3.099999999999997
24,Brazil,1.950000000000001
25,Brunei,0.05
26,Bulgaria,0.9500000000000003
27,Burkina Faso,0.6
28,Burma,0.8500000000000002
29,Burundi,2.0500000000000007
30,Cabo Verde,0.8500000000000002
31,Cambodia,1.2500000000000004
32,Cameroon,2.000000000000001
33,Canada,0.9500000000000003
34,Central African Republic,2.2
35,Chad,1.3500000000000005
36,Chile,2.000000000000001
37,China,0.39999999999999997
38,Colombia,1.5000000000000007
39,Comoros,6.999999999999983
40,Congo (Brazzaville),1.4500000000000006
41,Congo (Kinshasa),1.7000000000000008
42,Costa Rica,1.0500000000000003
43,Cote d'Ivoire,1.0500000000000003
44,Croatia,0.3
45,Cuba,0.49999999999999994
46,Cyprus,0.39999999999999997
47,Czechia,0.9500000000000003
48,Denmark,0.65
49,Diamond Princess,0.05
50,Djibouti,3.049999999999997
51,Dominica,0.05
52,Dominican Republic,1.1500000000000004
53,Ecuador,1.1000000000000003
54,Egypt,1.800000000000001
55,El Salvador,1.5000000000000007
56,Equatorial Guinea,1.7000000000000008
57,Eritrea,0.05
58,Estonia,0.8000000000000002
59,Eswatini,1.0500000000000003
60,Ethiopia,2.1500000000000004
61,Fiji,0.05
62,Finland,0.6
63,France,0.39999999999999997
64,Gabon,1.6000000000000008
65,Gambia,0.65
66,Georgia,0.65
67,Germany,0.65
68,Ghana,0.8000000000000002
69,Greece,0.6
70,Grenada,0.1
71,Guatemala,2.3499999999999996
72,Guinea,1.1000000000000003
73,Guinea-Bissau,0.65
74,Guyana,0.6
75,Haiti,2.6999999999999984
76,Holy See,0.05
77,Honduras,1.5500000000000007
78,Hungary,0.9500000000000003
79,Iceland,0.05
80,India,1.7000000000000008
81,Indonesia,1.6500000000000008
82,Iran,1.4000000000000006
83,Iraq,1.7500000000000009
84,Ireland,0.39999999999999997
85,Israel,0.2
86,Italy,0.6
87,Jamaica,0.8000000000000002
88,Japan,0.35
89,Jordan,1.4000000000000006
90,Kazakhstan,1.6000000000000008
91,Kenya,1.900000000000001
92,"Korea, South",1.0000000000000002
93,Kosovo,0.8500000000000002
94,Kuwait,1.5500000000000007
95,Kyrgyzstan,1.3000000000000005
96,Laos,0.05
97,Latvia,0.8500000000000002
98,Lebanon,2.3499999999999996
99,Lesotho,0.05
100,Liberia,1.2500000000000004
101,Libya,2.3999999999999995
102,Liechtenstein,0.05
103,Lithuania,1.1500000000000004
104,Luxembourg,0.5499999999999999
105,Madagascar,2.6499999999999986
106,Malawi,1.5500000000000007
107,Malaysia,0.9000000000000002
108,Maldives,1.1000000000000003
109,Mali,1.3000000000000005
110,Malta,1.4500000000000006
111,Mauritania,6.999999999999983
112,Mauritius,0.05
113,Mexico,1.7500000000000009
114,Moldova,1.2500000000000004
115,Monaco,0.9000000000000002
116,Mongolia,1.0000000000000002
117,Montenegro,0.05
118,Morocco,0.8000000000000002
119,Mozambique,1.3000000000000005
120,MS Zaandam,0.05
121,Namibia,6.999999999999983
122,Nepal,2.25
123,Netherlands,0.65
124,New Zealand,0.15000000000000002
125,Nicaragua,6.999999999999983
126,Niger,0.7500000000000001
127,Nigeria,1.3000000000000005
128,North Macedonia,1.1500000000000004
129,Norway,0.49999999999999994
130,Oman,1.850000000000001
131,Pakistan,1.5000000000000007
132,Panama,1.0000000000000002
133,Papua New Guinea,0.05
134,Paraguay,0.44999999999999996
135,Peru,1.3500000000000005
136,Philippines,1.0000000000000002
137,Poland,1.2000000000000004
138,Portugal,0.9000000000000002
139,Qatar,1.4000000000000006
140,Romania,0.7500000000000001
141,Russia,1.0500000000000003
142,Rwanda,1.1000000000000003
143,Saint Kitts and Nevis,0.05
144,Saint Lucia,0.05
145,Saint Vincent and the Grenadines,1.2000000000000004
146,San Marino,0.44999999999999996
147,Sao Tome and Principe,0.7000000000000001
148,Saudi Arabia,1.4000000000000006
149,Senegal,1.1000000000000003
150,Serbia,0.7000000000000001
151,Seychelles,0.05
152,Sierra Leone,1.2000000000000004
153,Singapore,0.8500000000000002
154,Slovakia,0.25
155,Slovenia,0.1
156,Somalia,0.7500000000000001
157,South Africa,1.7000000000000008
158,South Sudan,3.399999999999996
159,Spain,0.7000000000000001
160,Sri Lanka,0.9500000000000003
161,Sudan,1.950000000000001
162,Suriname,2.6999999999999984
163,Sweden,1.2000000000000004
164,Switzerland,0.3
165,Syria,2.499999999999999
166,Taiwan*,0.15000000000000002
167,Tajikistan,6.999999999999983
168,Tanzania,0.05
169,Thailand,0.2
170,Timor-Leste,0.05
171,Togo,1.1500000000000004
172,Trinidad and Tobago,0.05
173,Tunisia,0.3
174,Turkey,0.6
175,Uganda,0.05
176,Ukraine,1.0000000000000002
177,United Arab Emirates,1.3500000000000005
178,United Kingdom,0.7500000000000001
179,Uruguay,0.8000000000000002
180,US,1.1500000000000004
181,Uzbekistan,1.2000000000000004
182,Venezuela,2.8999999999999977
183,Vietnam,0.44999999999999996
184,West Bank and Gaza,2.1000000000000005
185,Western Sahara,0.05
186,Yemen,6.999999999999983
187,Zambia,1.1500000000000004
188,Zimbabwe,2.3499999999999996